sub_bucket_id,gene
angiogenic_signalling_louvain_1,PRSS3
angiogenic_signalling_louvain_1,SCARB1
angiogenic_signalling_louvain_1,SNCA
angiogenic_signalling_louvain_1,YJEFN3
angiogenic_signalling_louvain_10,CBL
angiogenic_signalling_louvain_10,CBLB
angiogenic_signalling_louvain_10,EPN1
angiogenic_signalling_louvain_10,EPN2
angiogenic_signalling_louvain_10,GFUS
angiogenic_signalling_louvain_10,HGS
angiogenic_signalling_louvain_10,HIP1
angiogenic_signalling_louvain_10,HIP1R
angiogenic_signalling_louvain_10,JCAD
angiogenic_signalling_louvain_10,OTULIN
angiogenic_signalling_louvain_10,POLD4
angiogenic_signalling_louvain_10,RPS27A
angiogenic_signalling_louvain_10,RSPO3
angiogenic_signalling_louvain_10,SPRY1
angiogenic_signalling_louvain_10,SPRY2
angiogenic_signalling_louvain_10,SPRY4
angiogenic_signalling_louvain_10,UBA52
angiogenic_signalling_louvain_10,UBB
angiogenic_signalling_louvain_10,UBC
angiogenic_signalling_louvain_10,UBE2L3
angiogenic_signalling_louvain_10,ZFAND5
angiogenic_signalling_louvain_11,ADAMTS3
angiogenic_signalling_louvain_11,ADAMTS9
angiogenic_signalling_louvain_11,BCAR1
angiogenic_signalling_louvain_11,CAV2
angiogenic_signalling_louvain_11,CCN2
angiogenic_signalling_louvain_11,CCN3
angiogenic_signalling_louvain_11,CEACAM1
angiogenic_signalling_louvain_11,CNMD
angiogenic_signalling_louvain_11,COL4A1
angiogenic_signalling_louvain_11,COL4A3
angiogenic_signalling_louvain_11,COL8A1
angiogenic_signalling_louvain_11,COL8A2
angiogenic_signalling_louvain_11,ECM1
angiogenic_signalling_louvain_11,FAP
angiogenic_signalling_louvain_11,FN1
angiogenic_signalling_louvain_11,FSTL1
angiogenic_signalling_louvain_11,ITGA4
angiogenic_signalling_louvain_11,ITGA5
angiogenic_signalling_louvain_11,ITGAV
angiogenic_signalling_louvain_11,ITGB1
angiogenic_signalling_louvain_11,ITGB2
angiogenic_signalling_louvain_11,ITGB3
angiogenic_signalling_louvain_11,ITGB8
angiogenic_signalling_louvain_11,LGALS8
angiogenic_signalling_louvain_11,LOX
angiogenic_signalling_louvain_11,LOXL2
angiogenic_signalling_louvain_11,LPXN
angiogenic_signalling_louvain_11,MIR19A
angiogenic_signalling_louvain_11,MIR19B1
angiogenic_signalling_louvain_11,MIR31
angiogenic_signalling_louvain_11,MMP14
angiogenic_signalling_louvain_11,MMRN1
angiogenic_signalling_louvain_11,PARVA
angiogenic_signalling_louvain_11,PTK2
angiogenic_signalling_louvain_11,PTK2B
angiogenic_signalling_louvain_11,PTP4A3
angiogenic_signalling_louvain_11,PTPN12
angiogenic_signalling_louvain_11,PXN
angiogenic_signalling_louvain_11,RECK
angiogenic_signalling_louvain_11,SMOC2
angiogenic_signalling_louvain_11,SPARC
angiogenic_signalling_louvain_11,SPP1
angiogenic_signalling_louvain_11,SRPX2
angiogenic_signalling_louvain_11,TGM2
angiogenic_signalling_louvain_11,THBS1
angiogenic_signalling_louvain_11,THBS4
angiogenic_signalling_louvain_11,TNMD
angiogenic_signalling_louvain_11,TNN
angiogenic_signalling_louvain_11,VTN
angiogenic_signalling_louvain_12,ALDH1A2
angiogenic_signalling_louvain_12,AMOT
angiogenic_signalling_louvain_12,BCAS3
angiogenic_signalling_louvain_12,CHURC1
angiogenic_signalling_louvain_12,CITED1
angiogenic_signalling_louvain_12,CITED2
angiogenic_signalling_louvain_12,CRIPTO
angiogenic_signalling_louvain_12,CSNK2B
angiogenic_signalling_louvain_12,CSRNP1
angiogenic_signalling_louvain_12,CTNNB1
angiogenic_signalling_louvain_12,EGR3
angiogenic_signalling_louvain_12,ETS1
angiogenic_signalling_louvain_12,FOXF1
angiogenic_signalling_louvain_12,FOXP1
angiogenic_signalling_louvain_12,GATA2
angiogenic_signalling_louvain_12,GATA3
angiogenic_signalling_louvain_12,GATA4
angiogenic_signalling_louvain_12,HDAC5
angiogenic_signalling_louvain_12,HDAC7
angiogenic_signalling_louvain_12,HDAC9
angiogenic_signalling_louvain_12,ISL1
angiogenic_signalling_louvain_12,JUN
angiogenic_signalling_louvain_12,JUNB
angiogenic_signalling_louvain_12,KLF2
angiogenic_signalling_louvain_12,KLF4
angiogenic_signalling_louvain_12,LEF1
angiogenic_signalling_louvain_12,MEF2C
angiogenic_signalling_louvain_12,MEOX2
angiogenic_signalling_louvain_12,MIR1-1
angiogenic_signalling_louvain_12,MIR200A
angiogenic_signalling_louvain_12,MIR200B
angiogenic_signalling_louvain_12,MIR200C
angiogenic_signalling_louvain_12,MIR205
angiogenic_signalling_louvain_12,MIR34A
angiogenic_signalling_louvain_12,MIR34B
angiogenic_signalling_louvain_12,MIR34C
angiogenic_signalling_louvain_12,MYOCD
angiogenic_signalling_louvain_12,NDRG2
angiogenic_signalling_louvain_12,NFATC2
angiogenic_signalling_louvain_12,NFATC4
angiogenic_signalling_louvain_12,NKX2-5
angiogenic_signalling_louvain_12,NODAL
angiogenic_signalling_louvain_12,NOTCH1
angiogenic_signalling_louvain_12,NR2E1
angiogenic_signalling_louvain_12,NR4A1
angiogenic_signalling_louvain_12,NR4A3
angiogenic_signalling_louvain_12,PATZ1
angiogenic_signalling_louvain_12,PITX2
angiogenic_signalling_louvain_12,PLEKHA1
angiogenic_signalling_louvain_12,PRDM14
angiogenic_signalling_louvain_12,RUNX2
angiogenic_signalling_louvain_12,SIRT1
angiogenic_signalling_louvain_12,SIRT6
angiogenic_signalling_louvain_12,SNAI2
angiogenic_signalling_louvain_12,SOX17
angiogenic_signalling_louvain_12,SRF
angiogenic_signalling_louvain_12,STK4
angiogenic_signalling_louvain_12,TBX2
angiogenic_signalling_louvain_12,TBX20
angiogenic_signalling_louvain_12,TBX5
angiogenic_signalling_louvain_12,TEAD2
angiogenic_signalling_louvain_12,THAP1
angiogenic_signalling_louvain_12,TIPARP
angiogenic_signalling_louvain_12,TRIM28
angiogenic_signalling_louvain_12,WT1
angiogenic_signalling_louvain_12,YAP1
angiogenic_signalling_louvain_12,ZEB2
angiogenic_signalling_louvain_12,ZFPM2
angiogenic_signalling_louvain_12,ZMIZ1
angiogenic_signalling_louvain_12,ZNF354C
angiogenic_signalling_louvain_13,ARID5B
angiogenic_signalling_louvain_13,ARNT
angiogenic_signalling_louvain_13,ASB4
angiogenic_signalling_louvain_13,ATF4
angiogenic_signalling_louvain_13,ATP5F1A
angiogenic_signalling_louvain_13,ATP5F1B
angiogenic_signalling_louvain_13,ATP5IF1
angiogenic_signalling_louvain_13,BRCA1
angiogenic_signalling_louvain_13,CUL7
angiogenic_signalling_louvain_13,CYP1B1
angiogenic_signalling_louvain_13,E2F2
angiogenic_signalling_louvain_13,E2F7
angiogenic_signalling_louvain_13,E2F8
angiogenic_signalling_louvain_13,EGLN3
angiogenic_signalling_louvain_13,EIF2AK3
angiogenic_signalling_louvain_13,EMC10
angiogenic_signalling_louvain_13,ERN1
angiogenic_signalling_louvain_13,GLMN
angiogenic_signalling_louvain_13,GLUL
angiogenic_signalling_louvain_13,GPI
angiogenic_signalling_louvain_13,HIF1A
angiogenic_signalling_louvain_13,HIF1AN
angiogenic_signalling_louvain_13,JMJD8
angiogenic_signalling_louvain_13,MECP2
angiogenic_signalling_louvain_13,MIR146A
angiogenic_signalling_louvain_13,MIR20A
angiogenic_signalling_louvain_13,MIR20B
angiogenic_signalling_louvain_13,MYDGF
angiogenic_signalling_louvain_13,NFE2L2
angiogenic_signalling_louvain_13,NPR2
angiogenic_signalling_louvain_13,PAXIP1
angiogenic_signalling_louvain_13,PDCD6
angiogenic_signalling_louvain_13,PDHA2
angiogenic_signalling_louvain_13,PHF14
angiogenic_signalling_louvain_13,PKM
angiogenic_signalling_louvain_13,PPARG
angiogenic_signalling_louvain_13,RBM15
angiogenic_signalling_louvain_13,RELA
angiogenic_signalling_louvain_13,RORA
angiogenic_signalling_louvain_13,SHCBP1
angiogenic_signalling_louvain_13,SP1
angiogenic_signalling_louvain_13,STAT3
angiogenic_signalling_louvain_13,STAT5A
angiogenic_signalling_louvain_13,SYNE1
angiogenic_signalling_louvain_13,TMEM201
angiogenic_signalling_louvain_13,TXNIP
angiogenic_signalling_louvain_13,VEGFA
angiogenic_signalling_louvain_13,XBP1
angiogenic_signalling_louvain_13,XRCC4
angiogenic_signalling_louvain_2,ACKR3
angiogenic_signalling_louvain_2,ADAM10
angiogenic_signalling_louvain_2,ADAM17
angiogenic_signalling_louvain_2,ADTRP
angiogenic_signalling_louvain_2,AIMP1
angiogenic_signalling_louvain_2,ANXA1
angiogenic_signalling_louvain_2,ANXA3
angiogenic_signalling_louvain_2,APOH
angiogenic_signalling_louvain_2,BSG
angiogenic_signalling_louvain_2,C3
angiogenic_signalling_louvain_2,C3AR1
angiogenic_signalling_louvain_2,C5
angiogenic_signalling_louvain_2,C5AR1
angiogenic_signalling_louvain_2,CCL11
angiogenic_signalling_louvain_2,CCL2
angiogenic_signalling_louvain_2,CCL24
angiogenic_signalling_louvain_2,CCL26
angiogenic_signalling_louvain_2,CCR2
angiogenic_signalling_louvain_2,CCR3
angiogenic_signalling_louvain_2,CD40
angiogenic_signalling_louvain_2,CXCL12
angiogenic_signalling_louvain_2,CXCL13
angiogenic_signalling_louvain_2,CXCL17
angiogenic_signalling_louvain_2,CXCL6
angiogenic_signalling_louvain_2,CXCR3
angiogenic_signalling_louvain_2,DPP4
angiogenic_signalling_louvain_2,F3
angiogenic_signalling_louvain_2,F7
angiogenic_signalling_louvain_2,GADD45A
angiogenic_signalling_louvain_2,HMGB1
angiogenic_signalling_louvain_2,HMGB2
angiogenic_signalling_louvain_2,HMOX1
angiogenic_signalling_louvain_2,HRG
angiogenic_signalling_louvain_2,IL10
angiogenic_signalling_louvain_2,IL12A
angiogenic_signalling_louvain_2,IL12B
angiogenic_signalling_louvain_2,IL1A
angiogenic_signalling_louvain_2,IL1B
angiogenic_signalling_louvain_2,IL1R1
angiogenic_signalling_louvain_2,IL6
angiogenic_signalling_louvain_2,IL6R
angiogenic_signalling_louvain_2,IL6ST
angiogenic_signalling_louvain_2,JMJD6
angiogenic_signalling_louvain_2,LCN2
angiogenic_signalling_louvain_2,MIA3
angiogenic_signalling_louvain_2,MIR199A1
angiogenic_signalling_louvain_2,NOS3
angiogenic_signalling_louvain_2,NOX1
angiogenic_signalling_louvain_2,NOX5
angiogenic_signalling_louvain_2,P2RX4
angiogenic_signalling_louvain_2,PF4
angiogenic_signalling_louvain_2,PLAT
angiogenic_signalling_louvain_2,PLG
angiogenic_signalling_louvain_2,PLK2
angiogenic_signalling_louvain_2,PRCP
angiogenic_signalling_louvain_2,PRG2
angiogenic_signalling_louvain_2,PTGS2
angiogenic_signalling_louvain_2,S100A1
angiogenic_signalling_louvain_2,S100A12
angiogenic_signalling_louvain_2,S100A2
angiogenic_signalling_louvain_2,S100A7
angiogenic_signalling_louvain_2,S100A7A
angiogenic_signalling_louvain_2,S100A7L2
angiogenic_signalling_louvain_2,S100A8
angiogenic_signalling_louvain_2,S100A9
angiogenic_signalling_louvain_2,S100P
angiogenic_signalling_louvain_2,SARS1
angiogenic_signalling_louvain_2,SERPINA5
angiogenic_signalling_louvain_2,SERPINF1
angiogenic_signalling_louvain_2,SLC39A14
angiogenic_signalling_louvain_2,SLC39A9
angiogenic_signalling_louvain_2,SP100
angiogenic_signalling_louvain_2,STAT1
angiogenic_signalling_louvain_2,STC1
angiogenic_signalling_louvain_2,TNF
angiogenic_signalling_louvain_2,TNNI3
angiogenic_signalling_louvain_2,TSPAN18
angiogenic_signalling_louvain_2,WARS2
angiogenic_signalling_louvain_2,ZC3H12A
angiogenic_signalling_louvain_3,ABL1
angiogenic_signalling_louvain_3,ADGRB1
angiogenic_signalling_louvain_3,CAV1
angiogenic_signalling_louvain_3,CCND2
angiogenic_signalling_louvain_3,CDC42
angiogenic_signalling_louvain_3,CDKN1A
angiogenic_signalling_louvain_3,CDKN1B
angiogenic_signalling_louvain_3,CIB1
angiogenic_signalling_louvain_3,CLASP2
angiogenic_signalling_louvain_3,CTNND1
angiogenic_signalling_louvain_3,DSG2
angiogenic_signalling_louvain_3,DSTYK
angiogenic_signalling_louvain_3,FER
angiogenic_signalling_louvain_3,IQGAP1
angiogenic_signalling_louvain_3,JUP
angiogenic_signalling_louvain_3,MIR106A
angiogenic_signalling_louvain_3,MIR15A
angiogenic_signalling_louvain_3,MIR15B
angiogenic_signalling_louvain_3,MIR16-1
angiogenic_signalling_louvain_3,MIR221
angiogenic_signalling_louvain_3,MIR222
angiogenic_signalling_louvain_3,MYH9
angiogenic_signalling_louvain_3,MYO18B
angiogenic_signalling_louvain_3,MYO1E
angiogenic_signalling_louvain_3,NFKB1
angiogenic_signalling_louvain_3,NUS1
angiogenic_signalling_louvain_3,PAK1
angiogenic_signalling_louvain_3,PLEKHG5
angiogenic_signalling_louvain_3,PTPRM
angiogenic_signalling_louvain_3,RAC1
angiogenic_signalling_louvain_3,RAC2
angiogenic_signalling_louvain_3,RAC3
angiogenic_signalling_louvain_3,RHOA
angiogenic_signalling_louvain_3,RHOB
angiogenic_signalling_louvain_3,RHOD
angiogenic_signalling_louvain_3,RHOJ
angiogenic_signalling_louvain_3,RNF213
angiogenic_signalling_louvain_3,ROBO1
angiogenic_signalling_louvain_3,ROCK2
angiogenic_signalling_louvain_3,RTN4
angiogenic_signalling_louvain_3,SASH1
angiogenic_signalling_louvain_3,SH3BP1
angiogenic_signalling_louvain_3,SLIT2
angiogenic_signalling_louvain_3,SRC
angiogenic_signalling_louvain_3,STARD13
angiogenic_signalling_louvain_3,VAV2
angiogenic_signalling_louvain_3,ZDHHC16
angiogenic_signalling_louvain_4,AGGF1
angiogenic_signalling_louvain_4,DAB2IP
angiogenic_signalling_louvain_4,HRAS
angiogenic_signalling_louvain_4,KRAS
angiogenic_signalling_louvain_4,MAP2K1
angiogenic_signalling_louvain_4,MAP2K2
angiogenic_signalling_louvain_4,MIR107
angiogenic_signalling_louvain_4,MIR18A
angiogenic_signalling_louvain_4,MIR195
angiogenic_signalling_louvain_4,MIR98
angiogenic_signalling_louvain_4,MIRLET7A1
angiogenic_signalling_louvain_4,MIRLET7B
angiogenic_signalling_louvain_4,MIRLET7F1
angiogenic_signalling_louvain_4,MUC20
angiogenic_signalling_louvain_4,NDRG4
angiogenic_signalling_louvain_4,NF1
angiogenic_signalling_louvain_4,NRAS
angiogenic_signalling_louvain_4,QKI
angiogenic_signalling_louvain_4,RAF1
angiogenic_signalling_louvain_4,RAP1A
angiogenic_signalling_louvain_4,RAPGEF2
angiogenic_signalling_louvain_4,RASA1
angiogenic_signalling_louvain_4,RGS14
angiogenic_signalling_louvain_4,RIN2
angiogenic_signalling_louvain_4,RRAS
angiogenic_signalling_louvain_4,SHOC2
angiogenic_signalling_louvain_4,SOS1
angiogenic_signalling_louvain_4,SPRED1
angiogenic_signalling_louvain_4,TRIM71
angiogenic_signalling_louvain_5,ALOX5
angiogenic_signalling_louvain_5,ATOH8
angiogenic_signalling_louvain_5,ATP2B4
angiogenic_signalling_louvain_5,BAD
angiogenic_signalling_louvain_5,CARD10
angiogenic_signalling_louvain_5,CREB3L1
angiogenic_signalling_louvain_5,FUT1
angiogenic_signalling_louvain_5,FUT2
angiogenic_signalling_louvain_5,GNA13
angiogenic_signalling_louvain_5,GPLD1
angiogenic_signalling_louvain_5,JMJD7-PLA2G4B
angiogenic_signalling_louvain_5,MIR101-1
angiogenic_signalling_louvain_5,MIR10A
angiogenic_signalling_louvain_5,MIR10B
angiogenic_signalling_louvain_5,MIR129-1
angiogenic_signalling_louvain_5,MIR143
angiogenic_signalling_louvain_5,MIR30A
angiogenic_signalling_louvain_5,MIR30B
angiogenic_signalling_louvain_5,MIR30C1
angiogenic_signalling_louvain_5,MIR30E
angiogenic_signalling_louvain_5,NHERF1
angiogenic_signalling_louvain_5,PLA2G4A
angiogenic_signalling_louvain_5,PLA2G4B
angiogenic_signalling_louvain_5,PLA2G4C
angiogenic_signalling_louvain_5,PLA2G4D
angiogenic_signalling_louvain_5,PLA2G4E
angiogenic_signalling_louvain_5,PLA2G4F
angiogenic_signalling_louvain_5,PLCG1
angiogenic_signalling_louvain_5,PLCG2
angiogenic_signalling_louvain_5,PLPP3
angiogenic_signalling_louvain_5,PPP3CA
angiogenic_signalling_louvain_5,PPP3CB
angiogenic_signalling_louvain_5,PPP3CC
angiogenic_signalling_louvain_5,PPP3R1
angiogenic_signalling_louvain_5,PPP3R2
angiogenic_signalling_louvain_5,PRKCA
angiogenic_signalling_louvain_5,PRKCB
angiogenic_signalling_louvain_5,PRKCG
angiogenic_signalling_louvain_5,PRKD1
angiogenic_signalling_louvain_5,PRKD2
angiogenic_signalling_louvain_5,SGPL1
angiogenic_signalling_louvain_5,SMPD3
angiogenic_signalling_louvain_5,SPHK1
angiogenic_signalling_louvain_5,SPHK2
angiogenic_signalling_louvain_6,AKT1
angiogenic_signalling_louvain_6,AKT2
angiogenic_signalling_louvain_6,AKT3
angiogenic_signalling_louvain_6,CASP9
angiogenic_signalling_louvain_6,CLIC3
angiogenic_signalling_louvain_6,CORO1B
angiogenic_signalling_louvain_6,CRKL
angiogenic_signalling_louvain_6,CYBA
angiogenic_signalling_louvain_6,DLG1
angiogenic_signalling_louvain_6,EGFL8
angiogenic_signalling_louvain_6,EHD4
angiogenic_signalling_louvain_6,EZR
angiogenic_signalling_louvain_6,FKBPL
angiogenic_signalling_louvain_6,GRB2
angiogenic_signalling_louvain_6,HSPB1
angiogenic_signalling_louvain_6,JAK1
angiogenic_signalling_louvain_6,JAK2
angiogenic_signalling_louvain_6,KIF16B
angiogenic_signalling_louvain_6,MAP2K3
angiogenic_signalling_louvain_6,MAP2K5
angiogenic_signalling_louvain_6,MAPK1
angiogenic_signalling_louvain_6,MAPK11
angiogenic_signalling_louvain_6,MAPK12
angiogenic_signalling_louvain_6,MAPK13
angiogenic_signalling_louvain_6,MAPK14
angiogenic_signalling_louvain_6,MAPK3
angiogenic_signalling_louvain_6,MAPKAPK2
angiogenic_signalling_louvain_6,MAPKAPK3
angiogenic_signalling_louvain_6,MICALL1
angiogenic_signalling_louvain_6,MIR126
angiogenic_signalling_louvain_6,MIR17
angiogenic_signalling_louvain_6,MIR23A
angiogenic_signalling_louvain_6,MSN
angiogenic_signalling_louvain_6,P3R3URF-PIK3R3
angiogenic_signalling_louvain_6,PACSIN2
angiogenic_signalling_louvain_6,PDPK1
angiogenic_signalling_louvain_6,PIK3C2A
angiogenic_signalling_louvain_6,PIK3CA
angiogenic_signalling_louvain_6,PIK3CB
angiogenic_signalling_louvain_6,PIK3CD
angiogenic_signalling_louvain_6,PIK3CG
angiogenic_signalling_louvain_6,PIK3R1
angiogenic_signalling_louvain_6,PIK3R2
angiogenic_signalling_louvain_6,PIK3R3
angiogenic_signalling_louvain_6,PPP1R16B
angiogenic_signalling_louvain_6,PTPN1
angiogenic_signalling_louvain_6,PTPN11
angiogenic_signalling_louvain_6,PTPN2
angiogenic_signalling_louvain_6,PTPRJ
angiogenic_signalling_louvain_6,RAB13
angiogenic_signalling_louvain_6,RAB14
angiogenic_signalling_louvain_6,RGCC
angiogenic_signalling_louvain_6,RICTOR
angiogenic_signalling_louvain_6,RPTOR
angiogenic_signalling_louvain_6,SH2D2A
angiogenic_signalling_louvain_6,STMN1
angiogenic_signalling_louvain_6,VIM
angiogenic_signalling_louvain_6,ZFP36L1
angiogenic_signalling_louvain_7,ACVR1
angiogenic_signalling_louvain_7,ACVRL1
