gene,score,bucket,sub_bucket_id,sub_bucket_label,n_genes
FBLN5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
FBN1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
GLT8D2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
ITIH5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
LUM,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
MFAP3,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
MFAP4,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
MGP,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
OLFML1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
POSTN,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
PRELP,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
PRRX1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
PRSS23,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
SMOC2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
ZCCHC24,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
ZNF532,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_2,Elastic Fibre Assembly,26
ADD1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
AGTR1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
CD2AP,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
CFTR,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
CLIC2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
CLIC4,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
CLIC5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
CNRIP1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
CREBL2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
DAB2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
DSG2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
EZR,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
FERMT2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
FOSL2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
GARRE1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
GSN,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
HYAL2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
IQGAP2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
LAYN,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
MCAM,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
MSN,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
NOS3,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
PODXL,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
PPM1F,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
PPP1R16B,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
RCBTB2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
RDX,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
RFLNB,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
RNASE1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
SGIP1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
SNED1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
SST,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
SWAP70,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
WIPF1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
ZDHHC21,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_7,Endothelial Apical-Basal Polarity & Barrier Regulation,35
ACKR1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
BTNL9,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
C1orf162,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
CARD6,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
CD163,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
CD36,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
CD93,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
CEACAM1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
CYBRD1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
EDIL3,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
EMP1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
ERBB2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
F13A1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
F2R,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
FASN,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
FGL2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
FLI1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
FOLR2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
GIMAP1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
GIMAP4,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
GIMAP5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
GIMAP6,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
GIMAP7,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
GIMAP8,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
GPR34,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
HEPH,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
HPSE,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
HSD17B11,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
ICAM1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
ICAM2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
IFNG,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
LIPA,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
LPL,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
MFGE8,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
MS4A6A,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
OLFML3,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
OLR1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
PDK4,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
PECAM1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
PER2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
PMP22,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
PROC,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
RCAN2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
SELP,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
SH2D3C,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
SLC39A1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
SLC40A1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
SLCO2B1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
STAB1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
SVEP1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
THBD,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
VWF,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_4,Endothelial Haemostasis & Coagulation,52
ADGRF5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
ADGRL4,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
ANGPTL2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
CDH5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
CLDN1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
CLDN3,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
CLDN5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
CYYR1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
ECSCR,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
EMCN,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
ENPEP,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
EPHA3,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
ERG,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
ESAM,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
ETV2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
F11R,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
FAM107A,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
FGD5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
FOXC2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
GJA4,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
GJA5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
HOXA13,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
HOXB5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
JAM2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
JAM3,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
KDR,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
LDB2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
LMO2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
MARVELD2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
MESP1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
MN1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
MYCT1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
NR2F2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
PALM2AKAP2,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
PCDH12,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
PCDH17,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
PDPN,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
PEAK1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
PLVAP,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
PROX1,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
PTPRB,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
RERE,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
ROBO4,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
SLC30A5,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
SLIT3,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
SOX17,Angiogenesis,Endothelial Cell Signature,endothelial_cell_signature_louvain_12,Endothelial Identity & Vascular Bed Specification,54
